id,slug,naziv,tip,titular,religija,konfesija,adresa,mjesto,naselje,opcina,zupanija,lat,lng,zupa,zupa_oib,biskupija,zupna_crkva,oznaka_zastite,status_zastite,godina,arhitekt,stil,telefon,email,web,osm_type,osm_id,wikidata_id,wikipedia_url,commons_image,izvori
5755,presvetog-trojstva-daruvar-w1125096811,crkva Presvetog Trojstva,crkva,Presveto Trojstvo,christian,roman_catholic,,,Daruvar,Daruvar,Bjelovarsko-bilogorska,45.5947638,17.2228491,"ŽUPA PRESVETOG TROJSTVA, DARUVAR",96919810933,Požeška Biskupija,1,Z-2106,zaštićeno kulturno dobro,18. st. do 19. st.,,,,,,way,1125096811,,,,"[""osm"", ""kulturna-dobra""]"
5780,presvetog-trojstva-rovisce-w1133532263,crkva Presvetog Trojstva,crkva,Presveto Trojstvo,christian,roman_catholic,,,Rovišće,Rovišće,Bjelovarsko-bilogorska,45.9465142,16.7326106,ŽUPA PRESVETOG TROJSTVA,63970158995,Bjelovarsko-križevačka Biskupija,1,Z-2370,zaštićeno kulturno dobro,18. st. do 19. st.,,barok,,,,way,1133532263,Q120999383,https://hr.wikipedia.org/wiki/Crkva_Presvetog_Trojstva_u_Rovi%C5%A1%C4%87u,https://commons.wikimedia.org/wiki/Special:FilePath/Rovisce.jpg,"[""osm"", ""wikidata"", ""kulturna-dobra""]"
6231,ranjenog-isusa-zrinski-topolovac-w1302061435,crkva Ranjenog Isusa,crkva,,christian,,,,Zrinski Topolovac,Zrinski Topolovac,Bjelovarsko-bilogorska,46.022325,16.7524392,ŽUPA SV. MIHAELA ARKANĐELA,,Bjelovarsko-križevačka Biskupija,0,Z-2368,zaštićeno kulturno dobro,17. st. do 18. st.,,,,,,way,1302061435,,,,"[""osm"", ""kulturna-dobra""]"
5262,sv-kriza-bjelovar-w916260046,crkva Sv. Križa,crkva,Sveti Križ,christian,,,,Bjelovar,Bjelovar,Bjelovarsko-bilogorska,45.9004628,16.8514073,,,,0,,,1779,,barokna arhitektura,,,,way,916260046,Q121636005,https://hr.wikipedia.org/wiki/Kapela_sv._Kri%C5%BEa_u_Bjelovaru,https://commons.wikimedia.org/wiki/Special:FilePath/Bjelovar%20groblje%20sv.%20Andrije1.JPG,"[""osm"", ""wikidata""]"
6194,sveta-tri-kralja-stara-ploscica-w1282602698,crkva Sveta Tri Kralja,crkva,sv. Tri Kralj,christian,roman_catholic,,,Stara Plošćica,Ivanska,Bjelovarsko-bilogorska,45.7609355,16.8867952,ŽUPA SV. TRI KRALJA,83114503032,Bjelovarsko-križevačka Biskupija,1,Z-2501,zaštićeno kulturno dobro,19. st.,,,,,,way,1282602698,,,,"[""osm"", ""kulturna-dobra""]"
4670,svete-petke-podgorci-w703050454,crkva Svete Petke,pravoslavna-crkva,sv. Petke,christian,serbian_orthodox,,,Podgorci,Rovišće,Bjelovarsko-bilogorska,45.9685637,16.7956218,,,,0,Z-2926,zaštićeno kulturno dobro,18. st. do 19. st.,,,,,,way,703050454,,,,"[""osm"", ""kulturna-dobra""]"
2661,svete-trojice-disnik-w216620487,crkva Svete Trojice,crkva,sv. Trojice,christian,greek_catholic,,,Dišnik,Garešnica,Bjelovarsko-bilogorska,45.6075928,16.873691,,,,0,,,,,,,,,way,216620487,,,,"[""osm""]"
1737,svetih-otaca-prvog-vaseljenskog-sabora-daruvar-w94022082,crkva Svetih Otaca Prvog Vaseljenskog sabora,pravoslavna-crkva,sv. Otaca Prvog Vaseljenskog sabora,christian,serbian_orthodox,,,Daruvar,Daruvar,Bjelovarsko-bilogorska,45.5939709,17.2243773,,,,0,,,,,,,,,way,94022082,,,,"[""osm""]"
5098,svetog-stjepana-turcevic-polje-w863271113,crkva Svetog Stjepana,pravoslavna-crkva,sv. Stjepan,christian,serbian_orthodox,,,Turčević Polje,Grubišno Polje,Bjelovarsko-bilogorska,45.7114886,17.3476644,,,,0,,,,,,,,,way,863271113,,,,"[""osm""]"
3976,svetog-apostola-petra-i-pavla-gudovac-w444708104,crkva Svetog apostola Petra i Pavla,pravoslavna-crkva,sv. Apostola Petra i Pavla,christian,orthodox,,,Gudovac,Bjelovar,Bjelovarsko-bilogorska,45.8864075,16.7753554,,,,0,,,,,,,,,way,444708104,Q11689831,,,"[""osm"", ""wikidata""]"
6628,svetog-arhangela-gavrila-bijela-w1444126115,crkva Svetog arhangela Gavrila,pravoslavna-crkva,sv. Arhangela Gavrila,christian,orthodox,,,Bijela,Sirač,Bjelovarsko-bilogorska,45.5603778,17.300799,,,,0,,,,,,,,,way,1444126115,,,,"[""osm""]"
4829,svetog-velikomucenika-georgija-narta-w763361058,crkva Svetog velikomučenika Georgija,pravoslavna-crkva,sv. Velikomučenika Georgija,christian,serbian_orthodox,,,Narta,Štefanje,Bjelovarsko-bilogorska,45.8341045,16.8116783,,,,0,,,,,,,,,way,763361058,Q11689776,,,"[""osm"", ""wikidata""]"
6152,svih-svetih-veliki-zdenci-w1257412274,crkva Svih Svetih,crkva,Svi Sveti,christian,roman_catholic,,,Veliki Zdenci,Grubišno Polje,Bjelovarsko-bilogorska,45.6749458,17.1103088,ŽUPA SVIH SVETIH,48708651132,Bjelovarsko-križevačka Biskupija,1,,,,,,,,,way,1257412274,,,,"[""osm""]"
2658,uspenja-presvete-bogorodice-srijedska-w216424593,crkva Uspenja Presvete Bogorodice,pravoslavna-crkva,,christian,orthodox,,,Srijedska,Ivanska,Bjelovarsko-bilogorska,45.7603432,16.8506387,,,,0,Z-2638,zaštićeno kulturno dobro,1722. god.,,,,,,way,216424593,,,,"[""osm"", ""kulturna-dobra""]"
1815,uznesenja-blazene-djevice-marije-koncanica-w100807146,crkva Uznesenja Blažene Djevice Marije,crkva,Uznesenje BDM,christian,roman_catholic,,,Končanica,Končanica,Bjelovarsko-bilogorska,45.6383271,17.1634784,,,,0,Z-2854,zaštićeno kulturno dobro,1909. god.,,,,,,way,100807146,,,,"[""osm"", ""kulturna-dobra""]"
5705,uznesenja-blazene-djevice-marije-nova-raca-w1108564871,crkva Uznesenja Blažene Djevice Marije,crkva,Uznesenje BDM,christian,roman_catholic,,,Nova Rača,Nova Rača,Bjelovarsko-bilogorska,45.7991526,16.9532204,ŽUPA UZNESENJA B. D. MARIJE,86849702385,Bjelovarsko-križevačka Biskupija,1,Z-2446,zaštićeno kulturno dobro,14. st. do 20. st.,,,,,,way,1108564871,,,,"[""osm"", ""kulturna-dobra""]"
2269,vavedenja-presvete-bogorodice-donji-borki-w172074518,crkva Vavedenja Presvete Bogorodice,pravoslavna-crkva,,christian,serbian_orthodox,,,Donji Borki,Sirač,Bjelovarsko-bilogorska,45.5537469,17.3370736,"ŽUPA POHODA BDM, SIRAČ",,Požeška Biskupija,0,,,1765,,,,,,way,172074518,,,,"[""osm""]"
3412,pohoda-blazene-djevice-marije-garesnica-w320453806,crkva pohoda Blažene Djevice Marije,crkva,Pohod BDM,christian,roman_catholic,,,Garešnica,Garešnica,Bjelovarsko-bilogorska,45.5734343,16.9491542,ŽUPA POHODA B. D. MARIJE,44626127566,Bjelovarsko-križevačka Biskupija,1,Z-2308,zaštićeno kulturno dobro,18. st.,,,,,,way,320453806,,,,"[""osm"", ""kulturna-dobra""]"
4900,sv-ane-cerina-w784454275,crkva sv. Ane,crkva,sv. Ana,christian,,,,Cerina,Čazma,Bjelovarsko-bilogorska,45.7736696,16.5726697,ŽUPA SV. MARIJE MAGDALENE,,Bjelovarsko-križevačka Biskupija,0,,,,,,,,,way,784454275,,,,"[""osm""]"
5629,sv-apostola-luke-veliko-vukovje-w1074607517,crkva sv. Apostola Luke,pravoslavna-crkva,sv. Apostola Luke,christian,orthodox,,,Veliko Vukovje,Garešnica,Bjelovarsko-bilogorska,45.5215902,16.8853201,,,,0,Z-1912,zaštićeno kulturno dobro,,,,,,,way,1074607517,,,,"[""osm"", ""kulturna-dobra""]"
6187,sv-josipa-curlovac-w1278052929,crkva sv. Josipa,crkva,sv. Josip,christian,,,,Ćurlovac,Veliko Trojstvo,Bjelovarsko-bilogorska,45.9695928,16.9029349,ŽUPA PRESVETOG TROJSTVA,38117064276,Bjelovarsko-križevačka Biskupija,0,,,,,,,,,way,1278052929,,,,"[""osm""]"
6227,sv-katarine-gornje-zdelice-w1300645548,crkva sv. Katarine,crkva,sv. Katarina,christian,,,,Gornje Zdelice,Kapela,Bjelovarsko-bilogorska,46.0300053,16.8698538,,,,0,,,,,,,,,way,1300645548,,,,"[""osm""]"
6712,sv-marija-magdalena-kapelica-w1467367227,crkva sv. Marija Magdalena,crkva,sv. Marija Magdalena,christian,,,,Kapelica,Garešnica,Bjelovarsko-bilogorska,45.574575,16.8915852,,,,0,,,,,,,,,way,1467367227,,,,"[""osm""]"
5470,sv-mateja-gornji-sredani-w1007280543,crkva sv. Mateja,crkva,sv. Matej,christian,,,,Gornji Sređani,Dežanovac,Bjelovarsko-bilogorska,45.5283297,17.1612904,"ŽUPA SV. BARTOLA APOSTOLA, DEŽANOVAC",70571499643,Požeška Biskupija,0,,,,,,,,,way,1007280543,,,,"[""osm""]"
3979,sv-petar-i-pavao-klokocevac-w444727479,crkva sv. Petar i Pavao,crkva,sv. Petar i Pavao,christian,,,,Klokočevac,Bjelovar,Bjelovarsko-bilogorska,45.9127929,16.779261,,,,0,,,,,,,,,way,444727479,,,,"[""osm""]"
6608,sv-petra-gornja-petricka-w1426743334,crkva sv. Petra,crkva,sv. Petar,christian,,,,Gornja Petrička,Ivanska,Bjelovarsko-bilogorska,45.7356982,16.7792968,ŽUPA SV. IVANA KRSTITELJA,72226550072,Bjelovarsko-križevačka Biskupija,0,,,,,,,,,way,1426743334,,,,"[""osm""]"
6558,sv-vida-grabovnica-w1396097865,crkva sv. Vida,crkva,sv. Vid,christian,,,,Grabovnica,Čazma,Bjelovarsko-bilogorska,45.7373129,16.6531817,ŽUPA SV. MARIJE MAGDALENE,,Bjelovarsko-križevačka Biskupija,0,,,,,,,,,way,1396097865,,,,"[""osm""]"
6603,sv-vida-slovinska-kovacica-w1426736485,crkva sv. Vida,crkva,sv. Vid,christian,,,,Slovinska Kovačica,Nova Rača,Bjelovarsko-bilogorska,45.7581033,16.9819899,ŽUPA UZNESENJA B. D. MARIJE,86849702385,Bjelovarsko-križevačka Biskupija,0,,,,,,,,,way,1426736485,,,,"[""osm""]"
6718,sv-durad-veliki-pasijan-w1467782474,crkva sv. Đurađ,pravoslavna-crkva,sv. Đurađ,christian,orthodox,,,Veliki Pašijan,Garešnica,Bjelovarsko-bilogorska,45.6413434,16.9322077,,,,0,,,,,,,,,way,1467782474,,,,"[""osm""]"
5550,svete-ane-bjelovar-w1036261704,crkva svete Ane,crkva,sv. Ana,christian,,,,Bjelovar,Bjelovar,Bjelovarsko-bilogorska,45.9065071,16.8160954,ŽUPA SV. ANE,67899845164,Bjelovarsko-križevačka Biskupija,1,,,,,,,,,way,1036261704,Q12629285,https://hr.wikipedia.org/wiki/Crkva_sv._Ane_u_Bjelovaru,https://commons.wikimedia.org/wiki/Special:FilePath/Crkva-sv.ane-plavnice.jpg,"[""osm"", ""wikidata""]"
3990,svete-jelene-krizarice-vrtlinska-w445709192,crkva svete Jelene Križarice,crkva,sv. Jelena Križarice,christian,roman_catholic,,,Vrtlinska,Čazma,Bjelovarsko-bilogorska,45.6857631,16.6141169,ŽUPA SV. JELENE KRIŽARICE,,Sisačka Biskupija,1,Z-2855,zaštićeno kulturno dobro,1864. god.,,,,,,way,445709192,,,,"[""osm"", ""kulturna-dobra""]"
2850,svete-katarine-dapci-w235463543,crkva svete Katarine,crkva,sv. Katarina,christian,roman_catholic,,,Dapci,Čazma,Bjelovarsko-bilogorska,45.7228888,16.5300641,ŽUPA SV. KATARINE DJEVICE I MUČENICE,,Bjelovarsko-križevačka Biskupija,1,,,,,,,,,way,235463543,Q121636993,https://hr.wikipedia.org/wiki/Crkva_sv._Katarine_u_Dapcima,,"[""osm""]"
5425,svete-katarine-samarica-w982094702,crkva svete Katarine,crkva,sv. Katarina,christian,roman_catholic,,,Samarica,Ivanska,Bjelovarsko-bilogorska,45.6977857,16.7589113,ŽUPA SV. KATARINE DJEVICE I MUČENICE,49981434427,Bjelovarsko-križevačka Biskupija,1,,,,,,,,,way,982094702,,,,"[""osm""]"
5842,svete-katarine-nevinac-w1177269739,crkva svete Katarine,crkva,sv. Katarina,christian,roman_catholic,,,Nevinac,Nova Rača,Bjelovarsko-bilogorska,45.8166763,16.9032378,,,,0,,,,,,,,,way,1177269739,Q121636997,https://hr.wikipedia.org/wiki/Crkva_sv._Katarine_u_Nevincu,,"[""osm""]"
3988,svete-marije-magdalene-cazma-w445430612,crkva svete Marije Magdalene,crkva,sv. Marija Magdalene,christian,roman_catholic,,,Čazma,Čazma,Bjelovarsko-bilogorska,45.7486443,16.6130335,ŽUPA SV. MARIJE MAGDALENE,,Bjelovarsko-križevačka Biskupija,1,Z-2309,zaštićeno kulturno dobro,13. st. do 18. st.,,,,,,way,445430612,Q12629301,https://hr.wikipedia.org/wiki/Crkva_sv._Marije_Magdalene_u_Čazmi,https://commons.wikimedia.org/wiki/Special:FilePath/Sv-magdalena-cazma.jpg,"[""osm"", ""wikidata"", ""kulturna-dobra""]"
5827,svete-marije-magdalene-kapela-w1164660190,crkva svete Marije Magdalene,crkva,sv. Marija Magdalene,christian,roman_catholic,,,Kapela,Kapela,Bjelovarsko-bilogorska,45.9855517,16.8530697,ŽUPA SV. MARIJE MAGDALENE,97621210541,Bjelovarsko-križevačka Biskupija,1,,,,,,,,,way,1164660190,,,,"[""osm""]"
3927,svete-trojice-veliki-grdevac-w435446867,crkva svete Trojice,pravoslavna-crkva,sv. Trojice,christian,serbian_orthodox,,,Veliki Grđevac,Veliki Grđevac,Bjelovarsko-bilogorska,45.7490257,17.0497335,,,,0,,,,,,,,,way,435446867,,,,"[""osm""]"
4853,sveti-ivan-krstitelj-severin-w773123067,crkva sveti Ivan Krstitelj,kapela,sv. Ivan Krstitelj,christian,roman_catholic,,,Severin,Severin,Bjelovarsko-bilogorska,45.8400578,16.9661678,"SRPSKA PRAVOSLAVNA CRKVA U HRVATSKOJ, EPARHIJA ZAGREBAČKO-LJUBLJANSKA, CRKVENA OPĆINA SEVERIN",33265752541,Srpska Pravoslavna Crkva u Hrvatskoj,0,,,,,,,,,way,773123067,,,,"[""osm""]"
3978,svetih-simuna-i-jude-tadeja-ciglena-w444724888,crkva svetih Šimuna i Jude Tadeja,crkva,sv. Šimun i Jude Tadeja,christian,,,,Ciglena,Bjelovar,Bjelovarsko-bilogorska,45.8666873,16.9375062,ŽUPA SV. ŠIMUNA I JUDE TADEJA,72299771311,Bjelovarsko-križevačka Biskupija,1,,,,,,,,,way,444724888,Q121637043,https://hr.wikipedia.org/wiki/Crkva_sv._Šimuna_i_Jude_Tadeja_u_Cigleni,,"[""osm""]"
3321,svetog-antuna-padovanskog-daruvar-w303202552,crkva svetog Antuna Padovanskog,crkva,sv. Antun Padovanski,christian,roman_catholic,,,Daruvar,Daruvar,Bjelovarsko-bilogorska,45.5936631,17.2313278,"ŽUPA SV. ANTUNA PADOVANSKOG, DARUVAR",09740466010,Požeška Biskupija,1,,,,,,,,,way,303202552,,,,"[""osm""]"
6327,svetog-antuna-padovanskog-bjelovar-w1349202033,crkva svetog Antuna Padovanskog,crkva,sv. Antun Padovanski,christian,roman_catholic,,,Bjelovar,Bjelovar,Bjelovarsko-bilogorska,45.9022305,16.846322,ŽUPA SV. ANTUNA PADOVANSKOG,77650290766,Bjelovarsko-križevačka Biskupija,1,,,,,,,,,way,1349202033,Q12631171,https://hr.wikipedia.org/wiki/Franjeva%C4%8Dki_samostan_i_crkva_u_Bjelovaru,https://commons.wikimedia.org/wiki/Special:FilePath/Crkva%20sv.%20Antuna%20Bjelovar.jpg,"[""osm"", ""wikidata""]"
4118,svetog-bartola-apostola-dezanovac-w484836003,crkva svetog Bartola apostola,crkva,sv. Bartol Apostol,christian,roman_catholic,,,Dežanovac,Dežanovac,Bjelovarsko-bilogorska,45.5662156,17.082453,"ŽUPA SV. BARTOLA APOSTOLA, DEŽANOVAC",70571499643,Požeška Biskupija,1,Z-2853,zaštićeno kulturno dobro,1864. god.,,,,,,way,484836003,,,,"[""osm"", ""kulturna-dobra""]"
5894,svetog-benedikta-opata-donji-mosti-w1194535122,crkva svetog Benedikta opata,crkva,sv. Benedikt Opat,christian,roman_catholic,,,Donji Mosti,Kapela,Bjelovarsko-bilogorska,46.0494273,16.8683409,ŽUPA SV. BENEDIKTA,,Varaždinska Biskupija,1,Z-2109,zaštićeno kulturno dobro,1883. god.,,,,,,way,1194535122,Q121636849,https://hr.wikipedia.org/wiki/Crkva_sv._Benedikta_u_Donjim_Mostima,,"[""osm"", ""kulturna-dobra""]"
5590,svetog-georgija-veliki-bastaji-w1054388968,crkva svetog Georgija,pravoslavna-crkva,sv. Georgija,christian,orthodox,,,Veliki Bastaji,Đulovac,Bjelovarsko-bilogorska,45.6452233,17.3211216,,,,0,Z-5190,zaštićeno kulturno dobro,18. st.,,,,,,way,1054388968,,,,"[""osm"", ""kulturna-dobra""]"
5305,svetog-ilije-novoseljani-w935529996,crkva svetog Ilije Novoseljani,pravoslavna-crkva,sv. Ilije Novoseljani,christian,serbian_orthodox,,,Novoseljani,Bjelovar,Bjelovarsko-bilogorska,45.8912061,16.8719737,,,,0,,,,,,,,,way,935529996,,https://hr.wikipedia.org/wiki/Crkva_sv._Ilije_u_Novoseljanima,,"[""osm""]"
3426,svetog-ivana-krstitelja-ivanska-w321906713,crkva svetog Ivana Krstitelja,crkva,sv. Ivan Krstitelj,christian,roman_catholic,,,Ivanska,Ivanska,Bjelovarsko-bilogorska,45.7825977,16.8061906,ŽUPA SV. IVANA KRSTITELJA,72226550072,Bjelovarsko-križevačka Biskupija,1,,,,,klasicizam,,,,way,321906713,Q116218051,https://hr.wikipedia.org/wiki/Crkva_sv._Ivana_Krstitelja_u_Ivanskoj,https://commons.wikimedia.org/wiki/Special:FilePath/Crkva%20Ivanska.jpg,"[""osm"", ""wikidata""]"
1925,svetog-josipa-grubisno-polje-w120432649,crkva svetog Josipa,crkva,sv. Josip,christian,roman_catholic,,,Grubišno Polje,Grubišno Polje,Bjelovarsko-bilogorska,45.7023176,17.1714524,ŽUPA SV. JOSIPA,91740989499,Bjelovarsko-križevačka Biskupija,1,Z-2307,zaštićeno kulturno dobro,18. st. do 20. st.,,,,,,way,120432649,,,,"[""osm"", ""kulturna-dobra""]"
3977,svetog-josipa-radnika-galovac-w444709065,crkva svetog Josipa Radnika,crkva,sv. Josip Radnika,christian,roman_catholic,,,Galovac,Bjelovar,Bjelovarsko-bilogorska,45.845422,16.8518733,,,,0,,,,,,,,,way,444709065,,,,"[""osm""]"
4120,svetog-jovana-uljanik-w484892981,crkva svetog Jovana,pravoslavna-crkva,sv. Jovana,christian,serbian_orthodox,,,Uljanik,Garešnica,Bjelovarsko-bilogorska,45.5332293,17.023965,,,,0,Z-2245,zaštićeno kulturno dobro,14. st. do 18. st.,,,,,,way,484892981,,,,"[""osm"", ""kulturna-dobra""]"
3411,svetog-jurja-i-srca-marijinog-kaniska-iva-w320452175,crkva svetog Jurja i Srca Marijinog,crkva,sv. Juraj i Srca Marijinog,christian,roman_catholic,,,Kaniška Iva,Garešnica,Bjelovarsko-bilogorska,45.5323881,16.9258756,,,,0,,,,,,,,,way,320452175,,,,"[""osm""]"
4388,svetog-ladislava-kralja-w556735626,crkva svetog Ladislava kralja,crkva,sv. Ladislava Kralj,christian,roman_catholic,,,Ladislav,Hercegovac,Bjelovarsko-bilogorska,45.6977028,17.007672,ŽUPA SV. LADISLAVA KRALJA,33017831103,Bjelovarsko-križevačka Biskupija,1,,,,,,,,,way,556735626,,,,"[""osm""]"
4106,svetog-lazara-trojeglava-w480846250,crkva svetog Lazara,pravoslavna-crkva,sv. Lazara,christian,orthodox,,,Trojeglava,Dežanovac,Bjelovarsko-bilogorska,45.5326647,17.1168478,"ŽUPA SV. BARTOLA APOSTOLA, DEŽANOVAC",70571499643,Požeška Biskupija,0,,,,,,,,,way,480846250,,,,"[""osm""]"
6196,svetog-lovre-palesnik-w1284945826,crkva svetog Lovre,kapela,sv. Lovro,christian,roman_catholic,,,Palešnik,Hercegovac,Bjelovarsko-bilogorska,45.6358457,16.9836716,ŽUPA SV. STJEPANA KRALJA,42479337809,Bjelovarsko-križevačka Biskupija,0,,,,,,,,,way,1284945826,,,,"[""osm""]"
3989,svetog-martina-martinac-w445701277,crkva svetog Martina,crkva,sv. Martin,christian,,,,Martinac,Čazma,Bjelovarsko-bilogorska,45.7420818,16.7313549,ŽUPA SV. MARIJE MAGDALENE,,Bjelovarsko-križevačka Biskupija,0,Z-2241,zaštićeno kulturno dobro,18. st.,,,,,,way,445701277,,,,"[""osm"", ""kulturna-dobra""]"
6020,svetog-martina-biskupa-velika-trnovitica-w1226697925,crkva svetog Martina biskupa,crkva,sv. Martin Biskup,christian,roman_catholic,,,Velika Trnovitica,Velika Trnovitica,Bjelovarsko-bilogorska,45.685697,16.9450172,ŽUPA SV. MARTINA BISKUPA,35834520645,Bjelovarsko-križevačka Biskupija,1,RZG-0504-1969.,zaštićeno kulturno dobro,1737. god. do 1756. god.,,,,,,way,1226697925,,,,"[""osm"", ""kulturna-dobra""]"
5870,svetog-mihaela-arhandela-zrinski-topolovac-w1186739537,crkva svetog Mihaela arhanđela,crkva,sv. Mihael arhanđela,christian,roman_catholic,,,Zrinski Topolovac,Zrinski Topolovac,Bjelovarsko-bilogorska,46.0252844,16.7492504,ŽUPA SV. MIHAELA ARKANĐELA,,Bjelovarsko-križevačka Biskupija,1,Z-1909,zaštićeno kulturno dobro,18. st.,,,,,,way,1186739537,Q116444489,https://hr.wikipedia.org/wiki/Crkva_sv._Mihaela_arkanđela_u_Zrinskom_Topolovcu,,"[""osm"", ""kulturna-dobra""]"
5471,svetog-nikole-sredice-gornje-w1007392017,crkva svetog Nikole,pravoslavna-crkva,sv. Nikola,christian,serbian_orthodox,,,Sredice Gornje,Kapela,Bjelovarsko-bilogorska,46.0347888,16.8204036,,,,0,,,1846,,,,,,way,1007392017,,,,"[""osm""]"
6102,svetog-nikole-biskupa-gornji-miklous-w1244773002,crkva svetog Nikole biskupa,crkva,sv. Nikola Biskup,christian,roman_catholic,,,Gornji Miklouš,Čazma,Bjelovarsko-bilogorska,45.7266543,16.7019916,,,,0,,,,,,,,,way,1244773002,,,,"[""osm""]"
3442,svetog-pantelejmona-pavlovac-w323242189,crkva svetog Pantelejmona,pravoslavna-crkva,sv. Pantelejmona,christian,serbian_orthodox,,,Pavlovac,Veliki Grđevac,Bjelovarsko-bilogorska,45.704564,17.0682485,,,,0,,,,,,,,,way,323242189,,,,"[""osm""]"
3981,svetog-tome-tomas-w444744046,crkva svetog Tome,crkva,sv. Toma,christian,roman_catholic,,,Tomaš,Bjelovar,Bjelovarsko-bilogorska,45.8894637,16.9185097,,,,0,Z-2113,zaštićeno kulturno dobro,15. st.,,,,,,way,444744046,Q116897475,https://hr.wikipedia.org/wiki/Crkva_sv._Tome_u_Tomašu,,"[""osm"", ""kulturna-dobra""]"
4961,svetog-tome-tomasica-w816816960,crkva svetog Tome,crkva,sv. Toma,christian,roman_catholic,,,Tomašica,Garešnica,Bjelovarsko-bilogorska,45.6042559,16.9955602,ŽUPA SV. TOME APOSTOLA,90083020601,Bjelovarsko-križevačka Biskupija,1,Z-2247,zaštićeno kulturno dobro,1755. god.,,,,,,way,816816960,,,,"[""osm"", ""kulturna-dobra""]"
5985,svetog-velikomucenika-georgije-grubisno-polje-w1216789010,crkva svetog Velikomučenika Georgije,pravoslavna-crkva,sv. Velikomučenika Georgije,christian,serbian_orthodox,,,Grubišno Polje,Grubišno Polje,Bjelovarsko-bilogorska,45.7035123,17.1761878,,,,0,Z-2115,zaštićeno kulturno dobro,1775,,,,,,way,1216789010,Q5117409,"https://en.wikipedia.org/wiki/Church_of_St._George,_Grubišno_Polje",https://commons.wikimedia.org/wiki/Special:FilePath/%D0%A5%D1%80%D0%B0%D0%BC%20%D0%A1%D0%B2%D0%B5%D1%82%D0%BE%D0%B3%20%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8%D1%98%D0%B0%20%D1%83%20%D0%93%D1%80%D1%83%D0%B1%D0%B8%D1%88%D0%BD%D0%BE%D0%BC%20%D0%9F%D0%BE%D1%99%D1%83%2C%20%D0%A0.%20%D0%A5%D1%80%D0%B2%D0%B0%D1%82%D1%81%D0%BA%D0%B0.jpg,"[""osm"", ""wikidata"", ""kulturna-dobra""]"
5534,svetog-kralja-stjepana-hercegovac-w1030331502,crkva svetog kralja Stjepana,crkva,sv. Kralja Stjepana,christian,roman_catholic,Moslavačka ulica 168,,Hercegovac,Hercegovac,Bjelovarsko-bilogorska,45.6562335,17.0108318,ŽUPA SV. STJEPANA KRALJA,42479337809,Bjelovarsko-križevačka Biskupija,0,,,,,,+38543524252,,,way,1030331502,,,,"[""osm""]"
